external_id,source,name,category,equipment_json,primary_muscles_json,secondary_muscles_json,gif_rel_path,axes_json
P14Dz9D,ExerciseDB,cable one arm incline fly on exercise ball,chest,"[""cable""]","[""pectorals""]","[""deltoids"",""triceps""]",gif/P14Dz9D.gif,"{""category"":""chest"",""equipment"":[""cable""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
vR1vold,ExerciseDB,barbell full zercher squat,legs_upper,"[""barbell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius"",""abdominals""]",gif/vR1vold.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
7ePTw4B,ExerciseDB,exercise ball seated triceps stretch,arms_upper,"[""ball""]","[""triceps""]","[""shoulders""]",gif/7ePTw4B.gif,"{""category"":""arms_upper"",""equipment"":[""ball""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""arms_upper_other_external""}"
uWpxD4v,ExerciseDB,arm slingers hanging bent knee legs,core,"[""bodyweight""]","[""abdominals""]","[""shoulders"",""back""]",gif/uWpxD4v.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
G7PXMlT,ExerciseDB,band vertical pallof press,core,"[""band""]","[""abdominals""]","[""obliques"",""gluteus""]",gif/G7PXMlT.gif,"{""category"":""core"",""equipment"":[""band""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""push"",""engine_key"":""core_push_elastic""}"
XalXcvM,ExerciseDB,dumbbell forward lunge triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders"",""abdominals""]",gif/XalXcvM.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""arms_upper_squat_external""}"
neonEDL,ExerciseDB,floor fly (with barbell),chest,"[""barbell""]","[""pectorals""]","[""deltoids"",""triceps""]",gif/neonEDL.gif,"{""category"":""chest"",""equipment"":[""barbell""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
sJFIDIp,ExerciseDB,biceps leg concentration curl,arms_upper,"[""bodyweight""]","[""biceps""]","[""forearms""]",gif/sJFIDIp.gif,"{""category"":""arms_upper"",""equipment"":[""bodyweight""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_bodyweight""}"
2zNKRUB,ExerciseDB,wrist circles,arms_lower,"[""bodyweight""]","[""forearms""]","[""hands"",""wrists""]",gif/2zNKRUB.gif,"{""category"":""arms_lower"",""equipment"":[""bodyweight""],""muscles"":[""forearms""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""arms_lower_other_bodyweight""}"
2NpxjC1,ExerciseDB,dumbbell hammer curl v. 2,arms_upper,"[""dumbbell""]","[""biceps""]","[""forearms""]",gif/2NpxjC1.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
3T12T87,ExerciseDB,dumbbell standing bent over two arm triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders"",""back""]",gif/3T12T87.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
WU9BLIs,ExerciseDB,weighted russian twist (legs up),core,"[""weighted""]","[""abdominals""]","[""obliques"",""hip_flexors""]",gif/WU9BLIs.gif,"{""category"":""core"",""equipment"":[""weighted""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
BmrwWzo,ExerciseDB,dumbbell sumo pull through,legs_upper,"[""dumbbell""]","[""gluteus""]","[""hamstrings"",""quadriceps"",""abdominals""]",gif/BmrwWzo.gif,"{""category"":""legs_upper"",""equipment"":[""dumbbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""legs_upper_pull_external""}"
1bQkKZK,ExerciseDB,smith bent knee good morning,legs_upper,"[""machine""]","[""gluteus""]","[""hamstrings"",""lower_back""]",gif/1bQkKZK.gif,"{""category"":""legs_upper"",""equipment"":[""machine""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
wyaqzOS,ExerciseDB,dumbbell lying one arm pronated triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders""]",gif/wyaqzOS.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
NAgVB3t,ExerciseDB,wheel rollerout,core,"[""roller""]","[""abdominals""]","[""lower_back""]",gif/NAgVB3t.gif,"{""category"":""core"",""equipment"":[""roller""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
1g5bPpA,ExerciseDB,jack jump (male),conditioning,"[""bodyweight""]","[""cardiovascular""]","[""quadriceps"",""gastrocnemius""]",gif/1g5bPpA.gif,"{""category"":""conditioning"",""equipment"":[""bodyweight""],""muscles"":[""cardiovascular""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""conditioning_other_bodyweight""}"
iYzB0Cz,ExerciseDB,barbell full squat (side pov),legs_upper,"[""barbell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius"",""abdominals""]",gif/iYzB0Cz.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
OUQ0ZyW,ExerciseDB,smith shrug,back,"[""machine""]","[""trapezius""]","[""shoulders""]",gif/OUQ0ZyW.gif,"{""category"":""back"",""equipment"":[""machine""],""muscles"":[""trapezius""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""back_other_external""}"
hCjGsRQ,ExerciseDB,power point plank,core,"[""bodyweight""]","[""abdominals""]","[""shoulders"",""triceps"",""gluteus""]",gif/hCjGsRQ.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
KZXAtKQ,ExerciseDB,push-up close-grip off dumbbell,arms_upper,"[""dumbbell""]","[""triceps""]","[""chest"",""shoulders""]",gif/KZXAtKQ.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""arms_upper_push_external""}"
jjUPrze,ExerciseDB,smith standing military press,shoulders,"[""machine""]","[""deltoids""]","[""triceps"",""upper_back""]",gif/jjUPrze.gif,"{""category"":""shoulders"",""equipment"":[""machine""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_external""}"
K9VL0Jq,ExerciseDB,lunge with twist,core,"[""bodyweight""]","[""abdominals""]","[""quadriceps"",""gluteus"",""hamstrings""]",gif/K9VL0Jq.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""squat"",""engine_key"":""core_squat_bodyweight""}"
ZEkjZDi,ExerciseDB,kettlebell seated two arm military press,shoulders,"[""kettlebell""]","[""deltoids""]","[""triceps"",""upper_back""]",gif/ZEkjZDi.gif,"{""category"":""shoulders"",""equipment"":[""kettlebell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_external""}"
mWppALS,ExerciseDB,groin crunch,core,"[""bodyweight""]","[""abdominals""]","[""hip_flexors"",""inner_thighs""]",gif/mWppALS.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
r29jP7S,ExerciseDB,dumbbell seated calf raise,legs_lower,"[""dumbbell""]","[""gastrocnemius""]","[""hamstrings""]",gif/r29jP7S.gif,"{""category"":""legs_lower"",""equipment"":[""dumbbell""],""muscles"":[""gastrocnemius""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_lower_other_external""}"
peAeMR3,ExerciseDB,band shoulder press,shoulders,"[""band""]","[""deltoids""]","[""triceps"",""upper_back""]",gif/peAeMR3.gif,"{""category"":""shoulders"",""equipment"":[""band""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_elastic""}"
hfmQ0Tz,ExerciseDB,smith standing back wrist curl,arms_lower,"[""machine""]","[""forearms""]","[""biceps"",""triceps""]",gif/hfmQ0Tz.gif,"{""category"":""arms_lower"",""equipment"":[""machine""],""muscles"":[""forearms""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_lower_isolation_external""}"
Y9hNPcN,ExerciseDB,seated side crunch (wall),core,"[""bodyweight""]","[""abdominals""]","[""obliques""]",gif/Y9hNPcN.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
MgKwAAo,ExerciseDB,cable rope extension incline bench row,back,"[""cable""]","[""upper_back""]","[""biceps"",""shoulders""]",gif/MgKwAAo.gif,"{""category"":""back"",""equipment"":[""cable""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
LEprlgG,ExerciseDB,cable lat pulldown full range of motion,back,"[""cable""]","[""latissimus_dorsi""]","[""biceps"",""rhomboids"",""rear_deltoids""]",gif/LEprlgG.gif,"{""category"":""back"",""equipment"":[""cable""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
VaP75jl,ExerciseDB,barbell rear lunge,legs_upper,"[""barbell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/VaP75jl.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
P2lNrGL,ExerciseDB,cable preacher curl,arms_upper,"[""cable""]","[""biceps""]","[""forearms""]",gif/P2lNrGL.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
IeDEXTe,ExerciseDB,lever seated squat calf raise on leg press machine,legs_lower,"[""machine""]","[""gastrocnemius""]","[""quadriceps"",""hamstrings"",""gluteus""]",gif/IeDEXTe.gif,"{""category"":""legs_lower"",""equipment"":[""machine""],""muscles"":[""gastrocnemius""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""legs_lower_push_external""}"
mgejmGP,ExerciseDB,prisoner half sit-up (male),core,"[""bodyweight""]","[""abdominals""]","[""hip_flexors""]",gif/mgejmGP.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":true,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
SKXQAx3,ExerciseDB,roller reverse crunch,core,"[""roller""]","[""abdominals""]","[""hip_flexors""]",gif/SKXQAx3.gif,"{""category"":""core"",""equipment"":[""roller""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
Ia7tumC,ExerciseDB,dumbbell seated one leg calf raise,legs_lower,"[""dumbbell""]","[""gastrocnemius""]","[""hamstrings"",""gluteus""]",gif/Ia7tumC.gif,"{""category"":""legs_lower"",""equipment"":[""dumbbell""],""muscles"":[""gastrocnemius""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_lower_other_external""}"
GibBPPg,ExerciseDB,glute bridge march,legs_upper,"[""bodyweight""]","[""gluteus""]","[""hamstrings"",""quadriceps""]",gif/GibBPPg.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_bodyweight""}"
UHJlbu3,ExerciseDB,kettlebell swing,legs_upper,"[""kettlebell""]","[""gluteus""]","[""hamstrings"",""abdominals""]",gif/UHJlbu3.gif,"{""category"":""legs_upper"",""equipment"":[""kettlebell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
epOSYUZ,ExerciseDB,modified hindu push-up (male),chest,"[""bodyweight""]","[""pectorals""]","[""triceps"",""shoulders"",""abdominals""]",gif/epOSYUZ.gif,"{""category"":""chest"",""equipment"":[""bodyweight""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""chest_push_bodyweight""}"
JbC2iaV,ExerciseDB,spine stretch,back,"[""bodyweight""]","[""spine""]","[""hamstrings"",""gluteus""]",gif/JbC2iaV.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""spine""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""back_other_bodyweight""}"
S8mo30S,ExerciseDB,barbell standing front raise over head,shoulders,"[""barbell""]","[""deltoids""]","[""triceps"",""upper_back""]",gif/S8mo30S.gif,"{""category"":""shoulders"",""equipment"":[""barbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
O4oIqQD,ExerciseDB,bodyweight standing one arm row (with towel),back,"[""bodyweight""]","[""upper_back""]","[""biceps"",""forearms""]",gif/O4oIqQD.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""upper_back""],""unilateral"":true,""load_type"":""bodyweight"",""movement_pattern"":""pull"",""engine_key"":""back_pull_bodyweight""}"
p9cCe2r,ExerciseDB,spell caster,core,"[""dumbbell""]","[""abdominals""]","[""obliques"",""lower_back""]",gif/p9cCe2r.gif,"{""category"":""core"",""equipment"":[""dumbbell""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
WKMQzCD,ExerciseDB,kettlebell lunge pass through,legs_upper,"[""kettlebell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/WKMQzCD.gif,"{""category"":""legs_upper"",""equipment"":[""kettlebell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
C9LuR4A,ExerciseDB,lever donkey calf raise,legs_lower,"[""machine""]","[""gastrocnemius""]","[""hamstrings"",""gluteus""]",gif/C9LuR4A.gif,"{""category"":""legs_lower"",""equipment"":[""machine""],""muscles"":[""gastrocnemius""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_lower_other_external""}"
3tAXPQ6,ExerciseDB,dumbbell over bench revers wrist curl,arms_lower,"[""dumbbell""]","[""forearms""]","[""biceps"",""brachialis""]",gif/3tAXPQ6.gif,"{""category"":""arms_lower"",""equipment"":[""dumbbell""],""muscles"":[""forearms""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_lower_isolation_external""}"
ZIViNh1,ExerciseDB,dumbbell reverse grip incline bench one arm row,back,"[""dumbbell""]","[""upper_back""]","[""biceps"",""shoulders""]",gif/ZIViNh1.gif,"{""category"":""back"",""equipment"":[""dumbbell""],""muscles"":[""upper_back""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
b2Uoz54,ExerciseDB,barbell front raise,shoulders,"[""barbell""]","[""deltoids""]","[""biceps"",""triceps""]",gif/b2Uoz54.gif,"{""category"":""shoulders"",""equipment"":[""barbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
7uFJuXp,ExerciseDB,weighted kneeling step with swing,shoulders,"[""weighted""]","[""deltoids""]","[""triceps"",""abdominals""]",gif/7uFJuXp.gif,"{""category"":""shoulders"",""equipment"":[""weighted""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
